BOTTLE,20170821ESSSTAGVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Version: ODV WOCE WHP BOTTLE Implementation V0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Creator: gertvd@stanford.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#CreateTime: 2017-08-21T10:47:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Software: Ocean Data View 4.7.8 - 64 bit (Mac OS X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Source: /Users/gertvd/Documents/1Projects/SubIce/ODV/SUBICE_hi_no3.odv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#SourceLastModified: 2016-12-16T13:29:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataField: GeneralField,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DataType: GeneralType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDPRS_FLAG_W,BTLDPTH,BTLDPTH_FLAG_W,CHLORA,CHLORA_FLAG_W,CHLORA_STDEV,CHLORA_STDEV_FLAG_W,PPHYTIN,PPHYTIN_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,NH4,NH4_FLAG_W,PHSPHT,PHSPHT_FLAG_W,SILCAT,SILCAT_FLAG_W,POC,POC_FLAG_W,PON,PON_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,FLUOR,FLUOR_FLAG_W,XMISS,XMISS_FLAG_W,SALT,SALT_FLAG_W
HSN_32H1201405,      , 07801,  1,   -999,     10,2,20140529,1131,72.72,-162.97,58,2.7,2,2.632,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7104,2,31.697,2,0.0751,2,82.9469,2,-999,9
HSN_32H1201405,      , 07801,  1,   -999,     11,2,20140529,1131,72.72,-162.97,58,2.7,2,2.634,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7096,2,31.6968,2,0.076,2,82.4306,2,-999,9
HSN_32H1201405,      , 07801,  1,    369,      9,2,20140529,1131,72.72,-162.97,58,2.7,2,2.638,2,0.71,6,0.1,2,0.08,6,10.53,2,0.1,2,1.26,2,1.76,2,48.2,2,-999,9,-999,9,-1.7098,2,31.6969,2,0.0742,2,82.807,2,-999,9
HSN_32H1201405,      , 07801,  1,   -999,     12,2,20140529,1131,72.72,-162.97,58,2.7,2,2.643,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7095,2,31.6969,2,0.0777,2,82.7913,2,-999,9
HSN_32H1201405,      , 07801,  1,   -999,      8,2,20140529,1131,72.72,-162.97,58,5.6,2,5.501,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7071,2,31.6964,2,0.0884,2,81.8758,2,-999,9
HSN_32H1201405,      , 07801,  1,    370,      7,2,20140529,1131,72.72,-162.97,58,5.6,2,5.507,2,0.66,6,0.23,2,0.04,6,10.58,2,0.1,2,1.27,2,1.77,2,48,2,-999,9,-999,9,-1.7069,2,31.6963,2,0.0799,2,82.285,2,-999,9
HSN_32H1201405,      , 07801,  1,   -999,      6,2,20140529,1131,72.72,-162.97,58,10.1,2,10.023,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7084,2,31.6967,2,0.0816,2,82.3168,2,-999,9
HSN_32H1201405,      , 07801,  1,    371,      5,2,20140529,1131,72.72,-162.97,58,10.1,2,10.029,2,0.39,6,0.14,2,0.08,6,10.54,2,0.1,2,1.26,2,1.76,2,47.9,2,-999,9,-999,9,-1.7091,2,31.6967,2,0.0945,2,81.8899,2,-999,9
HSN_32H1201405,      , 07801,  1,   -999,      4,2,20140529,1131,72.72,-162.97,58,25.5,2,25.275,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7128,2,31.7005,2,0.0731,2,83.1353,2,-999,9
HSN_32H1201405,      , 07801,  1,    372,      3,2,20140529,1131,72.72,-162.97,58,25.5,2,25.283,2,0.38,6,0.14,2,0.08,6,10.59,2,0.1,2,1.26,2,1.77,2,48,2,-999,9,-999,9,-1.7127,2,31.7008,2,0.0706,2,83.0659,2,31.709,2
HSN_32H1201405,      , 07801,  1,   -999,      2,2,20140529,1131,72.72,-162.97,58,52.1,2,51.521,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7232,2,32.0452,2,0.0666,2,60.518,2,-999,9
HSN_32H1201405,      , 07801,  1,    373,      1,2,20140529,1131,72.72,-162.97,58,52.1,2,51.531,2,0.33,6,0.03,2,0.14,6,11.41,2,0.12,2,2.23,2,2.03,2,53.4,2,-999,9,-999,9,-1.7233,2,32.0452,2,0.0675,2,60.5723,2,32.033,2
HSN_32H1201405,      , 07901,  1,    374,     12,2,20140529,1444,72.85,-163.12,72,2.5,2,2.471,2,0.76,6,0.26,2,0.03,6,-999,9,-999,9,-999,9,-999,9,-999,9,3.239,3,0.439,3,-1.7146,2,31.7259,2,0.071,2,84.2647,2,-999,9
HSN_32H1201405,      , 07901,  1,   -999,     11,2,20140529,1444,72.85,-163.12,72,2.5,2,2.472,2,-999,9,-999,9,-999,9,9.86,2,0.09,2,1.5,2,1.7,2,44.2,2,-999,9,-999,9,-1.7148,2,31.726,2,0.0697,2,84.2908,2,-999,9
HSN_32H1201405,      , 07901,  1,   -999,     10,2,20140529,1444,72.85,-163.12,72,4.9,2,4.878,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7148,2,31.7261,2,0.0693,2,84.3101,2,-999,9
HSN_32H1201405,      , 07901,  1,    375,      9,2,20140529,1444,72.85,-163.12,72,4.9,2,4.879,2,0.29,6,0.03,2,0.07,6,9.88,2,0.09,2,1.49,2,1.69,2,44.3,2,3.997,3,0.628,3,-1.7146,2,31.726,2,0.069,2,84.2809,2,-999,9
HSN_32H1201405,      , 07901,  1,   -999,      8,2,20140529,1444,72.85,-163.12,72,10,2,9.863,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7163,2,31.7261,2,0.0731,2,84.3488,2,-999,9
HSN_32H1201405,      , 07901,  1,    376,      7,2,20140529,1444,72.85,-163.12,72,10,2,9.864,2,0.53,6,0.1,2,0.06,6,9.89,2,0.09,2,1.56,2,1.7,2,44.3,2,3.643,3,0.55,3,-1.7165,2,31.7262,2,0.0664,2,84.3394,2,-999,9
HSN_32H1201405,      , 07901,  1,   -999,      6,2,20140529,1444,72.85,-163.12,72,25.2,2,24.927,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7226,2,31.7426,2,0.0731,2,84.3451,2,-999,9
HSN_32H1201405,      , 07901,  1,    377,      5,2,20140529,1444,72.85,-163.12,72,25.2,2,24.927,2,0.16,6,0.03,2,0.06,6,9.7,2,0.08,2,1.98,2,1.7,2,42.8,2,1.88,3,0.329,3,-1.7226,2,31.7431,2,0.0712,2,84.3978,2,-999,9
HSN_32H1201405,      , 07901,  1,    378,      3,2,20140529,1444,72.85,-163.12,72,50.4,2,49.909,2,0.18,6,0.05,2,0.07,6,9.59,2,0.07,2,2.34,2,1.74,2,42.1,2,3.35,3,0.283,3,-1.7357,2,32.0495,2,0.0647,2,84.0173,2,32.085,2
HSN_32H1201405,      , 07901,  1,   -999,      4,2,20140529,1444,72.85,-163.12,72,50.4,2,49.909,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7356,2,32.0501,2,0.0659,2,84.0716,2,-999,9
HSN_32H1201405,      , 07901,  1,   -999,      2,2,20140529,1444,72.85,-163.12,72,71.8,2,71.014,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7421,2,32.1434,2,0.068,2,76.0296,2,-999,9
HSN_32H1201405,      , 07901,  1,    379,      1,2,20140529,1444,72.85,-163.12,72,71.8,2,71.015,2,0.08,6,0.02,2,0.08,6,9.74,2,0.08,2,2.39,2,1.83,2,43.3,2,3.606,3,0.43,3,-1.7421,2,32.1433,2,0.0659,2,75.9789,2,32.144,2
HSN_32H1201405,      , 08001,  1,    380,     11,2,20140529,2209,72.96,-163.03,87,2.4,2,2.405,2,0.84,6,0.1,2,0.04,6,9.11,2,0.07,2,1.91,2,1.64,2,41.7,2,-999,9,-999,9,-1.7162,2,31.8568,2,0.0688,2,84.4229,2,-999,9
HSN_32H1201405,      , 08001,  1,   -999,     12,2,20140529,2209,72.96,-163.03,87,2.4,2,2.405,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7166,2,31.8572,2,0.0685,2,84.5722,2,-999,9
HSN_32H1201405,      , 08001,  1,    381,      9,2,20140529,2209,72.96,-163.03,87,4.7,2,4.618,2,0.9,6,0.13,2,0.04,6,9.11,2,0.07,2,1.9,2,1.64,2,41.4,2,-999,9,-999,9,-1.7162,2,31.8566,2,0.0687,2,84.9406,2,-999,9
HSN_32H1201405,      , 08001,  1,   -999,     10,2,20140529,2209,72.96,-163.03,87,4.7,2,4.621,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.716,2,31.8567,2,0.0709,2,84.8707,2,-999,9
HSN_32H1201405,      , 08001,  1,   -999,      8,2,20140529,2209,72.96,-163.03,87,10,2,9.933,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7203,2,31.8574,2,0.0708,2,84.9422,2,-999,9
HSN_32H1201405,      , 08001,  1,    382,      7,2,20140529,2209,72.96,-163.03,87,10,2,9.934,2,0.74,6,0.15,2,0.04,6,9.13,2,0.07,2,1.91,2,1.64,2,41.3,2,-999,9,-999,9,-1.7194,2,31.8571,2,0.0679,2,84.973,2,-999,9
HSN_32H1201405,      , 08001,  1,    383,      5,2,20140529,2209,72.96,-163.03,87,25.1,2,24.794,2,0.48,6,0.11,2,0.07,6,9.17,2,0.07,2,1.99,2,1.65,2,41.3,2,-999,9,-999,9,-1.7273,2,31.8707,2,0.0752,2,84.9579,2,31.905,2
HSN_32H1201405,      , 08001,  1,   -999,      6,2,20140529,2209,72.96,-163.03,87,25.1,2,24.797,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7274,2,31.8695,2,0.0774,2,84.9782,2,-999,9
HSN_32H1201405,      , 08001,  1,    384,      3,2,20140529,2209,72.96,-163.03,87,50.4,2,49.892,2,0.3,6,0.06,2,0.11,6,9.37,2,0.05,2,2.17,2,1.67,2,39.8,2,-999,9,-999,9,-1.7462,2,32.1262,2,0.065,2,85.1797,2,-999,9
HSN_32H1201405,      , 08001,  1,   -999,      4,2,20140529,2209,72.96,-163.03,87,50.4,2,49.894,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7461,2,32.1246,2,0.0651,2,85.1802,2,-999,9
HSN_32H1201405,      , 08001,  1,   -999,      2,2,20140529,2209,72.96,-163.03,87,83,2,82.159,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.7429,2,32.2243,2,0.0639,2,80.3335,2,-999,9
HSN_32H1201405,      , 08001,  1,    385,      1,2,20140529,2209,72.96,-163.03,87,83,2,82.162,2,0.2,6,0.08,2,0.12,6,9.54,2,0.05,2,2.08,2,1.72,2,40.3,2,-999,9,-999,9,-1.7428,2,32.2242,2,0.0625,2,80.2693,2,32.231,2
HSN_32H1201405,      , 08101,  1,   -999,     11,2,20140530,313,73.08,-162.77,126,2.3,2,2.297,2,-999,9,-999,9,-999,9,1.16,2,0.04,2,0,2,0.82,2,7.4,2,-999,9,-999,9,-1.6263,2,30.567,2,0.0828,2,89.2941,2,-999,9
HSN_32H1201405,      , 08101,  1,    386,     12,2,20140530,313,73.08,-162.77,126,2.3,2,2.3,2,1.55,6,0.05,2,0.1,6,-999,9,-999,9,-999,9,-999,9,-999,9,3.88,2,0.581,2,-1.6271,2,30.5672,2,0.0859,2,89.136,2,-999,9
HSN_32H1201405,      , 08101,  1,    387,     10,2,20140530,313,73.08,-162.77,126,5.2,2,5.183,2,1.45,6,0.06,2,0.15,6,1.15,2,0.04,2,0,2,0.82,2,7.4,2,5.806,2,0.571,2,-1.6238,2,30.5654,2,0.089,2,89.3808,2,-999,9
HSN_32H1201405,      , 08101,  1,    388,      9,2,20140530,313,73.08,-162.77,126,10.7,2,10.609,2,1.24,6,0.12,2,0.11,6,1.15,2,0.04,2,0,2,0.82,2,7.4,2,4.857,3,0.971,3,-1.6383,2,30.5669,2,0.0978,2,89.3724,2,-999,9
HSN_32H1201405,      , 08101,  1,   -999,      7,2,20140530,313,73.08,-162.77,126,25.5,2,25.23,2,-999,9,-999,9,-999,9,2.44,2,0.06,2,0.08,2,0.92,2,11.1,2,-999,9,-999,9,-1.6538,2,30.8239,2,0.0997,2,89.3991,2,-999,9
HSN_32H1201405,      , 08101,  1,    389,      8,2,20140530,313,73.08,-162.77,126,25.5,2,25.23,2,1.1,6,0.08,2,0.14,6,-999,9,-999,9,-999,9,-999,9,-999,9,2.857,2,0.541,2,-1.6545,2,30.8287,2,0.1061,2,89.0911,2,-999,9
HSN_32H1201405,      , 08101,  1,    390,      6,2,20140530,313,73.08,-162.77,126,50.6,2,50.123,2,0.25,6,0.09,2,0.09,6,-999,9,-999,9,-999,9,-999,9,-999,9,1.491,2,0.241,2,-1.6253,2,31.9576,2,0.0675,2,89.4998,2,-999,9
HSN_32H1201405,      , 08101,  1,   -999,      5,2,20140530,313,73.08,-162.77,126,50.6,2,50.123,2,-999,9,-999,9,-999,9,8.39,2,0.06,2,0.7,2,1.42,2,26.9,2,-999,9,-999,9,-1.6227,2,31.9591,2,0.0644,2,89.518,2,32.116,2
HSN_32H1201405,      , 08101,  1,    391,      4,2,20140530,313,73.08,-162.77,126,75.9,2,75.091,2,0.09,6,0.02,2,0.05,6,10.17,2,0.06,2,1.44,2,1.68,2,36.9,2,2.089,2,0.133,2,-1.7129,2,32.2955,2,0.0659,2,85.484,2,-999,9
HSN_32H1201405,      , 08101,  1,    392,      3,2,20140530,313,73.08,-162.77,126,100.9,2,99.827,2,0.13,6,0.05,2,0.07,6,10.31,2,0.07,2,1.33,2,1.72,2,37.3,2,2.77,2,0.394,2,-1.6913,2,32.3438,2,0.0647,2,79.774,2,-999,9
HSN_32H1201405,      , 08101,  1,   -999,      1,2,20140530,313,73.08,-162.77,126,119.9,2,118.622,2,-999,9,-999,9,-999,9,10.36,2,0.07,2,1.3,2,1.72,2,37.2,2,-999,9,-999,9,-1.682,2,32.3593,2,0.0631,2,79.43,2,32.364,2
HSN_32H1201405,      , 08101,  1,    393,      2,2,20140530,313,73.08,-162.77,126,119.9,2,118.638,2,0.09,6,0.01,2,0.08,6,-999,9,-999,9,-999,9,-999,9,-999,9,3.914,2,0.511,2,-1.6812,2,32.3601,2,0.0642,2,79.4764,2,-999,9
HSN_32H1201405,      , 08201,  1,   -999,     12,2,20140530,1015,73.17,-162.31,205,2.1,2,2.114,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.5445,2,30.6307,2,0.0855,2,89.7227,2,-999,9
HSN_32H1201405,      , 08201,  1,    394,     11,2,20140530,1015,73.17,-162.31,205,2.1,2,2.116,2,0.41,6,0.04,2,0.17,6,0.97,2,0.04,2,0,2,0.82,2,6.2,2,-999,9,-999,9,-1.5518,2,30.6302,2,0.0822,2,89.8443,2,-999,9
HSN_32H1201405,      , 08201,  1,    395,     10,2,20140530,1015,73.17,-162.31,205,5.2,2,5.182,2,0.4,6,0.01,2,0.15,6,0.96,2,0.04,2,0.02,2,0.83,2,6.3,2,-999,9,-999,9,-1.5703,2,30.6302,2,0.088,2,89.8589,2,-999,9
HSN_32H1201405,      , 08201,  1,    396,      9,2,20140530,1015,73.17,-162.31,205,10.3,2,10.213,2,0.35,6,0.04,2,0.16,6,1.03,2,0.04,2,0.03,2,0.82,2,6.4,2,-999,9,-999,9,-1.6406,2,30.6333,2,0.086,2,89.7556,2,-999,9
HSN_32H1201405,      , 08201,  1,    397,      8,2,20140530,1015,73.17,-162.31,205,25.7,2,25.387,2,0.23,6,0.01,2,0.12,6,1.18,2,0.05,2,0.04,2,0.83,2,6.7,2,-999,9,-999,9,-1.6358,2,30.6737,2,0.0783,2,90.1877,2,-999,9
HSN_32H1201405,      , 08201,  1,    398,      6,2,20140530,1015,73.17,-162.31,205,50.8,2,50.252,2,0.16,6,0.02,2,0.08,6,3.04,2,0.06,2,0.06,2,0.97,2,11.6,2,-999,9,-999,9,-1.6454,2,30.8211,2,0.0737,2,90.4309,2,31.025,2
HSN_32H1201405,      , 08201,  1,   -999,      7,2,20140530,1015,73.17,-162.31,205,50.8,2,50.252,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6452,2,30.7999,2,0.0737,2,90.4122,2,-999,9
HSN_32H1201405,      , 08201,  1,    399,      5,2,20140530,1015,73.17,-162.31,205,76,2,75.177,2,0.1,6,0.02,2,0.08,6,7.92,2,0.06,2,0.33,2,1.37,2,25.4,2,-999,9,-999,9,-1.5606,2,31.8836,2,0.0687,2,88.7242,2,-999,9
HSN_32H1201405,      , 08201,  1,    400,      4,2,20140530,1015,73.17,-162.31,205,102,2,100.909,2,0.06,6,0.01,2,0.06,6,10.48,2,0.06,2,0.6,2,1.56,2,32,2,-999,9,-999,9,-1.7049,2,32.354,2,0.0647,2,86.4585,2,-999,9
HSN_32H1201405,      , 08201,  1,    401,      3,2,20140530,1015,73.17,-162.31,205,152.2,2,150.607,2,0.03,6,0,2,0.03,6,12.64,2,0,2,0,2,1.1,2,14.9,2,-999,9,-999,9,-0.5332,2,34.3211,2,0.0618,2,89.1125,2,-999,9
HSN_32H1201405,      , 08201,  1,   -999,      2,2,20140530,1015,73.17,-162.31,205,194.2,2,192.152,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-0.0107,2,34.5438,2,0.0595,2,82.1566,2,-999,9
HSN_32H1201405,      , 08201,  1,    402,      1,2,20140530,1015,73.17,-162.31,205,194.3,2,192.165,2,0.05,6,0.01,2,0.03,6,13.13,2,0,2,0,2,1.18,2,17.1,2,-999,9,-999,9,-0.0105,2,34.5432,2,0.0627,2,82.6587,2,34.507,2
HSN_32H1201405,      , 08301,  1,    403,     12,2,20140530,1420,73.21,-162,190,2.2,2,2.151,2,1.15,6,0.14,2,0.33,6,-999,9,-999,9,-999,9,-999,9,-999,9,3.342,2,0.444,2,-1.6336,2,30.402,2,0.0856,2,89.6767,2,-999,9
HSN_32H1201405,      , 08301,  1,   -999,     11,2,20140530,1420,73.21,-162,190,2.2,2,2.151,2,-999,9,-999,9,-999,9,0.46,2,0,2,0.02,2,0.76,2,4.9,2,-999,9,-999,9,-1.6332,2,30.4001,2,0.0848,2,89.6762,2,-999,9
HSN_32H1201405,      , 08301,  1,    404,     10,2,20140530,1420,73.21,-162,190,4.9,2,4.88,2,1.1,6,0.05,2,0.31,6,0.45,2,0,2,0.01,2,0.76,2,4.9,2,3.024,2,0.487,2,-1.6114,2,30.3987,2,0.0879,2,89.6397,2,-999,9
HSN_32H1201405,      , 08301,  1,    405,      9,2,20140530,1420,73.21,-162,190,10.1,2,9.95,2,1.12,6,0.06,2,0.32,6,0.48,2,0,2,0.03,2,0.77,2,5,2,2.825,2,0.51,2,-1.6328,2,30.3965,2,0.0907,2,89.7561,2,-999,9
HSN_32H1201405,      , 08301,  1,   -999,      7,2,20140530,1420,73.21,-162,190,24.8,2,24.563,2,-999,9,-999,9,-999,9,0.42,2,0,2,0.04,2,0.76,2,5,2,-999,9,-999,9,-1.6302,2,30.3999,2,0.0883,2,89.8312,2,-999,9
HSN_32H1201405,      , 08301,  1,    406,      8,2,20140530,1420,73.21,-162,190,24.8,2,24.567,2,1.02,6,0.1,2,0.28,6,-999,9,-999,9,-999,9,-999,9,-999,9,2.956,2,0.45,2,-1.6301,2,30.3973,2,0.0873,2,89.3803,2,-999,9
HSN_32H1201405,      , 08301,  1,    407,      6,2,20140530,1420,73.21,-162,190,50.3,2,49.817,2,0.46,6,0.04,2,0.18,6,1.56,2,0.04,2,0.01,2,0.86,2,7.2,2,1.71,2,0.208,2,-1.5853,2,30.6949,2,0.0764,2,90.2859,2,-999,9
HSN_32H1201405,      , 08301,  1,    408,      5,2,20140530,1420,73.21,-162,190,75.3,2,74.543,2,0.12,6,0.01,2,0.1,6,8.6,2,0.09,2,0.61,2,1.45,2,29.2,2,2.08,2,0.232,2,-1.6356,2,32.019,2,0.0631,2,86.9705,2,-999,9
HSN_32H1201405,      , 08301,  1,    409,      4,2,20140530,1420,73.21,-162,190,100.7,2,99.605,2,0.08,6,0.03,2,0.1,6,11.14,2,0.09,2,0.73,2,1.66,2,33.6,2,2.009,2,0.284,2,-1.6016,2,32.537,2,0.0612,2,82.6332,2,32.55,2
HSN_32H1201405,      , 08301,  1,    410,      3,2,20140530,1420,73.21,-162,190,151.5,2,149.873,2,0.04,6,0,2,0.04,6,13.23,2,0,2,0,2,1.23,2,18.2,2,1.729,2,0.305,2,-0.6265,2,34.1641,2,0.0603,2,87.4606,2,-999,9
HSN_32H1201405,      , 08301,  1,   -999,      2,2,20140530,1420,73.21,-162,190,182.2,2,180.216,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.1002,2,34.5908,2,0.0649,2,83.1817,2,-999,9
HSN_32H1201405,      , 08301,  1,    411,      1,2,20140530,1420,73.21,-162,190,182.2,2,180.217,2,0.07,6,0.02,2,0.05,6,13.34,2,0,2,0,2,1.21,2,18.1,2,3.555,2,0.27,2,0.0995,2,34.5901,2,0.0603,2,83.1546,2,34.584,2
CEN_32H1201405,      , 08501,  1,    413,     12,2,20140531,751,73.27,-162.69,96,2.3,2,2.242,2,0.74,6,0.09,2,0.13,6,-999,9,-999,9,-999,9,-999,9,-999,9,4.667,2,0.545,2,-1.6166,2,30.6556,2,0.0797,2,89.7978,2,-999,9
CEN_32H1201405,      , 08501,  1,   -999,     11,2,20140531,751,73.27,-162.69,96,2.3,2,2.244,2,-999,9,-999,9,-999,9,1.17,2,0.05,2,0.05,2,0.81,2,6.5,2,-999,9,-999,9,-1.6126,2,30.6553,2,0.0912,2,89.7858,2,-999,9
CEN_32H1201405,      , 08501,  1,    414,     10,2,20140531,751,73.27,-162.69,96,5.1,2,5.035,2,1.25,6,0.29,2,0.07,6,1.12,2,0.07,2,0.04,2,0.8,2,6.6,2,5.048,2,0.789,2,-1.6022,2,30.6551,2,0.0811,2,89.6762,2,-999,9
CEN_32H1201405,      , 08501,  1,    415,      9,2,20140531,751,73.27,-162.69,96,10.3,2,10.236,2,0.78,6,0.05,2,0.13,6,1.13,2,0.05,2,0.03,2,0.8,2,6.5,2,1.794,2,0.274,2,-1.6343,2,30.6549,2,0.1015,2,88.3902,2,-999,9
CEN_32H1201405,      , 08501,  1,    416,      8,2,20140531,751,73.27,-162.69,96,16.9,2,16.69,2,0.58,6,0.13,2,0,6,-999,9,-999,9,-999,9,-999,9,-999,9,2.964,2,0.446,2,-1.6466,2,30.6568,2,0.083,2,90.0922,2,-999,9
CEN_32H1201405,      , 08501,  1,   -999,      7,2,20140531,751,73.27,-162.69,96,16.9,2,16.692,2,-999,9,-999,9,-999,9,1.15,2,0.05,2,0.02,2,0.81,2,6.6,2,-999,9,-999,9,-1.6464,2,30.6569,2,0.0852,2,89.933,2,30.665,2
CEN_32H1201405,      , 08501,  1,    417,      6,2,20140531,751,73.27,-162.69,96,25.5,2,25.208,2,0.37,6,0.07,2,0.12,6,-999,9,-999,9,-999,9,-999,9,-999,9,2.719,3,0.355,3,-1.6452,2,30.6584,2,0.0774,2,90.0087,2,-999,9
CEN_32H1201405,      , 08501,  1,   -999,      5,2,20140531,751,73.27,-162.69,96,25.5,2,25.211,2,-999,9,-999,9,-999,9,1.66,2,0.06,2,0,2,0.84,2,7.3,2,-999,9,-999,9,-1.6452,2,30.6593,2,0.0785,2,90.135,2,-999,9
CEN_32H1201405,      , 08501,  1,    418,      4,2,20140531,751,73.27,-162.69,96,50.6,2,50.097,2,0.11,6,0,2,0.05,6,5.48,2,0.01,2,0,2,1.16,2,16.9,2,1.108,2,0.141,2,-1.6077,2,31.008,2,0.0671,2,90.3208,2,-999,9
CEN_32H1201405,      , 08501,  1,    419,      3,2,20140531,751,73.27,-162.69,96,76.1,2,75.262,2,0.08,6,0.04,2,0.04,6,9.45,2,0.05,2,1.76,2,1.59,2,35.2,2,1.604,2,0.208,2,-1.5398,2,32.1415,2,0.0671,2,87.7696,2,-999,9
CEN_32H1201405,      , 08501,  1,    420,      2,2,20140531,751,73.27,-162.69,96,89.7,2,88.735,2,0.07,6,0.03,2,0.03,6,-999,9,-999,9,-999,9,-999,9,-999,9,1.462,2,0.209,2,-1.7201,2,32.2804,2,0.0631,2,86.2366,2,-999,9
CEN_32H1201405,      , 08501,  1,   -999,      1,2,20140531,751,73.27,-162.69,96,89.7,2,88.748,2,-999,9,-999,9,-999,9,9.02,2,0.05,2,1.01,2,1.5,2,29.8,2,-999,9,-999,9,-1.7201,2,32.2804,2,0.0647,2,86.4287,2,32.139,2
CEN_32H1201405,      , 08601,  1,    421,     10,2,20140531,1026,73.23,-163.1,105,2.3,2,2.228,2,0.86,6,0.19,2,0.11,6,1.29,2,0.05,2,0,2,0.81,2,7,2,-999,9,-999,9,-1.6498,2,30.6591,2,0.0788,2,89.8996,2,-999,9
CEN_32H1201405,      , 08601,  1,   -999,     11,2,20140531,1026,73.23,-163.1,105,2.3,2,2.254,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6507,2,30.6591,2,0.082,2,89.9769,2,-999,9
CEN_32H1201405,      , 08601,  1,    422,      9,2,20140531,1026,73.23,-163.1,105,5.4,2,5.319,2,0.81,6,0.11,2,0.12,6,1.18,2,0.05,2,0,2,0.81,2,6.8,2,-999,9,-999,9,-1.6498,2,30.6592,2,0.0901,2,89.969,2,-999,9
CEN_32H1201405,      , 08601,  1,   -999,      8,2,20140531,1026,73.23,-163.1,105,10.4,2,10.287,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-1.6501,2,30.6595,2,0.0837,2,89.9774,2,-999,9
CEN_32H1201405,      , 08601,  1,    423,      7,2,20140531,1026,73.23,-163.1,105,10.4,2,10.292,2,0.97,6,0.31,2,0.12,6,1.21,2,0.05,2,0,2,0.82,2,6.8,2,-999,9,-999,9,-1.6499,2,30.6596,2,0.0865,2,89.9356,2,-999,9
